customerID,Network_Type,ARPU,Customer_Segment,Churn_Probability,Recommended_Action
7297-DVYGA,Voice Only,19.85,Low Value,0.0009052668611990647,Nurture / No Action
1401-FTHFQ,Voice Only,20.0,Low Value,0.0009025641025641026,Nurture / No Action
3556-BVQGL,Voice Only,20.0,Low Value,0.0009025641025641026,Nurture / No Action
6265-FRMTQ,Voice Only,20.4,Low Value,0.0008353987662480722,Nurture / No Action
3896-ZVNET,Voice Only,24.7,Low Value,0.0008180466838637136,Nurture / No Action
2995-YWTCD,Voice Only,24.9,Low Value,0.0008180466838637136,Nurture / No Action
9648-BCHKM,Voice Only,24.65,Low Value,0.0008180466838637136,Nurture / No Action
1092-WPIVQ,Voice Only,25.1,Low Value,0.0008180466838637136,Nurture / No Action
5995-LFTLE,Voice Only,25.3,Low Value,0.0007886355936305116,Nurture / No Action
1085-LDWAM,Voice Only,20.35,Low Value,0.00075354060517833,Nurture / No Action
7073-QETQY,Voice Only,20.35,Low Value,0.00075354060517833,Nurture / No Action
1074-WVEVG,Voice Only,20.35,Low Value,0.00075354060517833,Nurture / No Action
2587-YNLES,Voice Only,20.1,Low Value,0.0007411186696900981,Nurture / No Action
6696-YDAYZ,Voice Only,20.5,Low Value,0.0007394249834765367,Nurture / No Action
4378-BZYFP,Voice Only,20.5,Low Value,0.0007340490797546012,Nurture / No Action
3243-ZHOHY,Voice Only,20.1,Low Value,0.0007340490797546012,Nurture / No Action
4616-EWBNJ,Voice Only,20.1,Low Value,0.0007340490797546012,Nurture / No Action
2387-KDZQY,Voice Only,20.1,Low Value,0.0007340490797546012,Nurture / No Action
4359-INNWN,Voice Only,20.05,Low Value,0.0007340490797546012,Nurture / No Action
5505-OVWQW,Voice Only,20.15,Low Value,0.0007340490797546012,Nurture / No Action
1248-DYXUB,Voice Only,24.8,Low Value,0.0006591943093682188,Nurture / No Action
6292-TOSSS,Voice Only,24.9,Low Value,0.0006591943093682188,Nurture / No Action
6080-LNESI,Voice Only,24.75,Low Value,0.0006591943093682188,Nurture / No Action
3785-KTYSH,Voice Only,24.6,Low Value,0.0006591943093682188,Nurture / No Action
4636-TVXVG,Voice Only,19.95,Low Value,0.0005694915254237288,Nurture / No Action
6698-OXETB,Voice Only,20.4,Low Value,0.0005525846702317291,Nurture / No Action
9867-JCZSP,Voice Only,20.75,Low Value,0.00055,Nurture / No Action
9847-HNVGP,Voice Only,19.95,Low Value,0.00055,Nurture / No Action
4933-IKULF,Voice Only,20.65,Low Value,0.00055,Nurture / No Action
7279-NMVJC,Voice Only,19.9,Low Value,0.00055,Nurture / No Action
8884-MRNSU,Voice Only,19.9,Low Value,0.00055,Nurture / No Action
4393-OBCRR,Voice Only,20.25,Low Value,0.0005214640457409958,Nurture / No Action
1699-TLDLZ,Voice Only,19.7,Low Value,0.0005147058823529411,Nurture / No Action
5696-EXCYS,Voice Only,19.45,Low Value,0.0005147058823529411,Nurture / No Action
4163-HFTUK,Voice Only,19.1,Low Value,0.0005052668611990646,Nurture / No Action
4644-OBGFZ,Voice Only,19.5,Low Value,0.0005052668611990646,Nurture / No Action
7872-BAAZR,Voice Only,19.55,Low Value,0.0005052668611990646,Nurture / No Action
2589-AYCRP,Voice Only,19.75,Low Value,0.0005052668611990646,Nurture / No Action
9170-ARBTB,Voice Only,19.6,Low Value,0.0005052668611990646,Nurture / No Action
9451-WLYRI,Voice Only,19.05,Low Value,0.0005052668611990646,Nurture / No Action
9503-XJUME,Voice Only,19.65,Low Value,0.0005052668611990646,Nurture / No Action
6051-PTVNS,Voice Only,19.15,Low Value,0.0005052668611990646,Nurture / No Action
4893-GYUJU,Voice Only,19.35,Low Value,0.0005052668611990646,Nurture / No Action
7009-PCARS,Voice Only,19.1,Low Value,0.0005052668611990646,Nurture / No Action
6974-DAFLI,Voice Only,19.7,Low Value,0.0005052668611990646,Nurture / No Action
2821-WARNZ,Voice Only,19.45,Low Value,0.0005052668611990646,Nurture / No Action
9732-OUYRN,Voice Only,19.0,Low Value,0.0005052668611990646,Nurture / No Action
8249-THVEC,Voice Only,19.4,Low Value,0.0005052668611990646,Nurture / No Action
5016-LIPDW,Voice Only,19.4,Low Value,0.00042590178183398526,Nurture / No Action
0788-DXBFY,Voice Only,19.55,Low Value,0.00042590178183398526,Nurture / No Action
7609-NRNCA,Voice Only,19.55,Low Value,0.00041666666666666664,Nurture / No Action
8573-JGCZW,Voice Only,19.65,Low Value,0.00041666666666666664,Nurture / No Action
1776-SPBWV,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
7328-OWMOM,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
6100-FJZDG,Voice Only,20.05,Low Value,0.00039674749245301394,Nurture / No Action
1872-EBWSC,Voice Only,20.35,Low Value,0.00039674749245301394,Nurture / No Action
5924-SNGKP,Voice Only,20.25,Low Value,0.00039674749245301394,Nurture / No Action
5519-TEEUH,Voice Only,20.15,Low Value,0.00039674749245301394,Nurture / No Action
8512-WIWYV,Voice Only,20.35,Low Value,0.00039674749245301394,Nurture / No Action
8590-OHDIW,Voice Only,20.3,Low Value,0.00039674749245301394,Nurture / No Action
1757-TCATG,Voice Only,20.05,Low Value,0.00039674749245301394,Nurture / No Action
4518-FZBSX,Voice Only,20.25,Low Value,0.00039674749245301394,Nurture / No Action
3982-JGSFD,Voice Only,20.35,Low Value,0.00039674749245301394,Nurture / No Action
0902-RFHOF,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
5214-CHIWJ,Voice Only,20.3,Low Value,0.00039674749245301394,Nurture / No Action
1934-MKPXS,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
5627-TVBPP,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
5380-XPJNZ,Voice Only,20.05,Low Value,0.00039674749245301394,Nurture / No Action
8327-WKMIE,Voice Only,20.15,Low Value,0.00039674749245301394,Nurture / No Action
5849-ASHZJ,Voice Only,20.05,Low Value,0.00039674749245301394,Nurture / No Action
5177-RVZNU,Voice Only,20.3,Low Value,0.00039674749245301394,Nurture / No Action
1403-LKLIK,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
6188-UXBBR,Voice Only,20.25,Low Value,0.00039674749245301394,Nurture / No Action
2150-OEGBV,Voice Only,20.1,Low Value,0.00039674749245301394,Nurture / No Action
9424-CMPOG,Voice Only,19.6,Low Value,0.00037074829931972787,Nurture / No Action
2229-DPMBI,Voice Only,19.5,Low Value,0.00037074829931972787,Nurture / No Action
8148-WOCMK,Voice Only,19.6,Low Value,0.00037074829931972787,Nurture / No Action
7337-CINUD,Voice Only,19.5,Low Value,0.00037074829931972787,Nurture / No Action
1395-WSWXR,Voice Only,20.75,Low Value,0.00032275831680987003,Nurture / No Action
1635-HDGFT,Voice Only,20.5,Low Value,0.00032275831680987003,Nurture / No Action
8067-NIOYM,Voice Only,21.1,Low Value,0.00032275831680987003,Nurture / No Action
6923-AQONU,Voice Only,20.9,Low Value,0.00032275831680987003,Nurture / No Action
1843-TLSGD,Voice Only,20.85,Low Value,0.00032275831680987003,Nurture / No Action
3978-YNKDD,Voice Only,20.85,Low Value,0.00032275831680987003,Nurture / No Action
3389-KTRXV,Voice Only,23.85,Low Value,0.00032275831680987003,Nurture / No Action
8908-SLFCJ,Voice Only,20.85,Low Value,0.00032275831680987003,Nurture / No Action
3458-IDMFK,Voice Only,20.75,Low Value,0.00032275831680987003,Nurture / No Action
0859-YGKFW,Voice Only,20.05,Low Value,0.0003173824130879346,Nurture / No Action
8746-BFOAJ,Voice Only,20.5,Low Value,0.0003173824130879346,Nurture / No Action
6072-NUQCB,Voice Only,20.25,Low Value,0.0003173824130879346,Nurture / No Action
1682-VCOIO,Voice Only,20.45,Low Value,0.0003173824130879346,Nurture / No Action
1133-KXCGE,Voice Only,20.1,Low Value,0.0003173824130879346,Nurture / No Action
7244-KXYZN,Voice Only,20.45,Low Value,0.0003173824130879346,Nurture / No Action
3594-BDSOA,Voice Only,20.4,Low Value,0.0003173824130879346,Nurture / No Action
8499-BRXTD,Voice Only,20.1,Low Value,0.0003173824130879346,Nurture / No Action
7137-NAXML,Voice Only,20.15,Low Value,0.0003173824130879346,Nurture / No Action
5847-MXBEO,Voice Only,20.3,Low Value,0.0003173824130879346,Nurture / No Action
2682-KEVRP,Voice Only,20.05,Low Value,0.0003173824130879346,Nurture / No Action
3125-RAHBV,Voice Only,20.3,Low Value,0.0003173824130879346,Nurture / No Action
1178-PZGAB,Voice Only,20.25,Low Value,0.0003173824130879346,Nurture / No Action
1834-WULEG,Voice Only,20.25,Low Value,0.0003173824130879346,Nurture / No Action
2749-CTKAJ,Voice Only,20.15,Low Value,0.0003173824130879346,Nurture / No Action
1930-BZLHI,Voice Only,20.35,Low Value,0.0003173824130879346,Nurture / No Action
5876-QMYLD,Voice Only,20.05,Low Value,0.0003173824130879346,Nurture / No Action
7813-TKCVO,Voice Only,20.35,Low Value,0.0003173824130879346,Nurture / No Action
1763-KUAAW,Voice Only,20.35,Low Value,0.0003173824130879346,Nurture / No Action
3778-FOAQW,Voice Only,20.15,Low Value,0.0003173824130879346,Nurture / No Action
5474-LAMUQ,Voice Only,20.1,Low Value,0.0003173824130879346,Nurture / No Action
0486-LGCCH,Voice Only,19.65,Low Value,0.0003021208483393357,Nurture / No Action
1093-YSWCA,Voice Only,19.55,Low Value,0.0003021208483393357,Nurture / No Action
2690-DVRVK,Voice Only,20.55,Low Value,0.0003,Nurture / No Action
3750-YHRYO,Voice Only,20.65,Low Value,0.0003,Nurture / No Action
2351-RRBUE,Voice Only,20.65,Low Value,0.0003,Nurture / No Action
7435-ZNUYY,Voice Only,20.6,Low Value,0.0003,Nurture / No Action
9030-QGZNL,Voice Only,20.85,Low Value,0.0002790262172284644,Nurture / No Action
3717-FDJFU,Voice Only,20.45,Low Value,0.0002790262172284644,Nurture / No Action
8859-AXJZP,Voice Only,23.8,Low Value,0.0002762654928761728,Nurture / No Action
1970-KKFWL,Voice Only,23.3,Low Value,0.0002762654928761728,Nurture / No Action
4878-BUNFV,Voice Only,20.7,Low Value,0.0002762654928761728,Nurture / No Action
5542-NKVRU,Voice Only,20.75,Low Value,0.0002762654928761728,Nurture / No Action
6169-PPETC,Voice Only,20.5,Low Value,0.0002762654928761728,Nurture / No Action
4884-LEVMQ,Voice Only,20.45,Low Value,0.0002762654928761728,Nurture / No Action
7945-PRBVF,Voice Only,21.45,Low Value,0.0002762654928761728,Nurture / No Action
0936-NQLJU,Voice Only,20.65,Low Value,0.0002762654928761728,Nurture / No Action
8148-NLEGT,Voice Only,22.95,Low Value,0.0002762654928761728,Nurture / No Action
5006-MXVRN,Voice Only,20.7,Low Value,0.0002762654928761728,Nurture / No Action
7205-BAIAD,Voice Only,20.6,Low Value,0.0002762654928761728,Nurture / No Action
8402-OOOHJ,Voice Only,20.65,Low Value,0.0002762654928761728,Nurture / No Action
1755-FZQEC,Voice Only,19.9,Low Value,0.00021269841269841273,Nurture / No Action
6563-VRERX,Voice Only,20.6,Low Value,0.00021269841269841273,Nurture / No Action
6223-DHJGV,Voice Only,20.65,Low Value,0.00021269841269841273,Nurture / No Action
5918-VUKWP,Voice Only,20.55,Low Value,0.00021269841269841273,Nurture / No Action
9509-MPYOD,Voice Only,20.75,Low Value,0.00021269841269841273,Nurture / No Action
2819-GWENI,Voice Only,19.9,Low Value,0.00021269841269841273,Nurture / No Action
9534-NSXEM,Voice Only,20.65,Low Value,0.00021269841269841273,Nurture / No Action
1293-HHSHJ,Voice Only,21.1,Low Value,0.00021269841269841273,Nurture / No Action
4980-URKXC,Voice Only,20.85,Low Value,0.00021269841269841273,Nurture / No Action
2878-DHMIN,Voice Only,19.9,Low Value,0.00021269841269841273,Nurture / No Action
6447-EGDIV,Voice Only,20.95,Low Value,0.00021269841269841273,Nurture / No Action
7305-ZWMAJ,Voice Only,20.7,Low Value,0.00021269841269841273,Nurture / No Action
8763-KIAFH,Voice Only,20.55,Low Value,0.00021269841269841273,Nurture / No Action
8884-FEEWR,Voice Only,20.6,Low Value,0.00021269841269841273,Nurture / No Action
2346-CZYIL,Voice Only,20.35,Low Value,0.00021039876624807225,Nurture / No Action
3070-FNFZQ,Voice Only,20.4,Low Value,0.00021039876624807225,Nurture / No Action
0301-KOBTQ,Voice Only,20.05,Low Value,0.00021039876624807225,Nurture / No Action
7267-FRMJW,Voice Only,20.1,Low Value,0.00021039876624807225,Nurture / No Action
3769-MHZNV,Voice Only,20.1,Low Value,0.00021039876624807225,Nurture / No Action
1328-EUZHC,Voice Only,20.1,Low Value,0.00021039876624807225,Nurture / No Action
0625-AFOHS,Voice Only,20.2,Low Value,0.00021039876624807225,Nurture / No Action
4804-NCPET,Voice Only,20.2,Low Value,0.00021039876624807225,Nurture / No Action
8859-DZTGQ,Voice Only,20.35,Low Value,0.00021039876624807225,Nurture / No Action
1245-HARPS,Voice Only,20.4,Low Value,0.00021039876624807225,Nurture / No Action
7596-IIWYC,Voice Only,20.25,Low Value,0.00021039876624807225,Nurture / No Action
1223-UNPKS,Voice Only,20.05,Low Value,0.00021039876624807225,Nurture / No Action
2333-KWEWW,Voice Only,20.05,Low Value,0.00021039876624807225,Nurture / No Action
1790-NESIO,Voice Only,20.4,Low Value,0.00021039876624807225,Nurture / No Action
8999-EXMNO,Voice Only,20.15,Low Value,0.00021039876624807225,Nurture / No Action
9950-MTGYX,Voice Only,20.3,Low Value,0.00021039876624807225,Nurture / No Action
2005-DWQZJ,Voice Only,19.05,Low Value,0.0002040816326530612,Nurture / No Action
6729-FZWSY,Voice Only,19.45,Low Value,0.00016949152542372882,Nurture / No Action
8241-JUIQO,Voice Only,19.45,Low Value,0.00016949152542372882,Nurture / No Action
7706-YLMQA,Voice Only,19.7,Low Value,0.00016949152542372882,Nurture / No Action
1813-JLKWR,Voice Only,19.8,Low Value,0.00016949152542372882,Nurture / No Action
8395-ETZKQ,Voice Only,19.5,Low Value,0.00016949152542372882,Nurture / No Action
1697-LYYYX,Voice Only,19.1,Low Value,0.00016949152542372882,Nurture / No Action
2030-BTZRO,Voice Only,20.4,Low Value,0.00016666666666666666,Nurture / No Action
3662-FXJFO,Voice Only,20.5,Low Value,0.00016390594231437507,Nurture / No Action
6961-MJKBO,Voice Only,20.45,Low Value,0.00016390594231437507,Nurture / No Action
4807-IZYOZ,Voice Only,20.65,Low Value,0.00016390594231437507,Nurture / No Action
4779-ZGICK,Voice Only,23.55,Low Value,0.00016390594231437507,Nurture / No Action
1862-QRWPE,Voice Only,20.65,Low Value,0.00016390594231437507,Nurture / No Action
6340-DACFT,Voice Only,20.55,Low Value,0.00016390594231437507,Nurture / No Action
1207-BLKSA,Voice Only,23.05,Low Value,0.00016390594231437507,Nurture / No Action
5176-LMJXE,Voice Only,20.55,Low Value,0.00016390594231437507,Nurture / No Action
9798-OPFEM,Voice Only,21.1,Low Value,0.00016390594231437507,Nurture / No Action
9173-IVZVP,Voice Only,20.9,Low Value,0.00016390594231437507,Nurture / No Action
5793-YOLJN,Voice Only,21.0,Low Value,0.00016390594231437507,Nurture / No Action
2888-ADFAO,Voice Only,21.3,Low Value,0.00016390594231437507,Nurture / No Action
3120-FAZKD,Voice Only,24.05,Low Value,0.00016390594231437507,Nurture / No Action
7601-DHFWZ,Voice Only,24.0,Low Value,0.00016390594231437507,Nurture / No Action
3212-KXOCR,Voice Only,21.0,Low Value,0.00016390594231437507,Nurture / No Action
8701-DGLVH,Voice Only,20.45,Low Value,0.00016390594231437507,Nurture / No Action
1215-EXRMO,Voice Only,20.55,Low Value,0.00016390594231437507,Nurture / No Action
2400-FEQME,Voice Only,20.5,Low Value,0.00016390594231437507,Nurture / No Action
1306-RPWXZ,Voice Only,20.45,Low Value,0.00016390594231437507,Nurture / No Action
5982-PSMKW,3G,91.1,High Value,0.00014401036475981662,Nurture / No Action
2239-CFOUJ,Voice Only,20.4,Low Value,0.00013333333333333334,Nurture / No Action
4092-OFQZS,Voice Only,20.65,Low Value,0.00013333333333333334,Nurture / No Action
4632-PAOYU,Voice Only,19.95,Low Value,0.00013333333333333334,Nurture / No Action
8748-HFWBO,Voice Only,19.9,Low Value,0.00013333333333333334,Nurture / No Action
6527-PZFPV,Voice Only,20.8,Low Value,0.00013333333333333334,Nurture / No Action
8194-PEEBY,Voice Only,19.9,Low Value,0.00013333333333333334,Nurture / No Action
6419-ZTTLE,Voice Only,20.75,Low Value,0.00013333333333333334,Nurture / No Action
9229-RQABD,Voice Only,23.75,Low Value,0.00013333333333333334,Nurture / No Action
0835-DUUIQ,Voice Only,21.05,Low Value,0.00013333333333333334,Nurture / No Action
9746-UGFAC,Voice Only,20.85,Low Value,0.00013333333333333334,Nurture / No Action
8966-OIQHG,Voice Only,20.75,Low Value,0.00013333333333333334,Nurture / No Action
5334-AFQJB,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
1767-CJKBA,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
7096-ZNBZI,Voice Only,26.45,Low Value,0.00012196892696384492,Nurture / No Action
0603-TPMIB,Voice Only,25.45,Low Value,0.00012196892696384492,Nurture / No Action
7711-GQBZC,Voice Only,24.7,Low Value,0.00012196892696384492,Nurture / No Action
1299-AURJA,Voice Only,24.7,Low Value,0.00012196892696384492,Nurture / No Action
3873-WOSBC,Voice Only,25.6,Low Value,0.00012196892696384492,Nurture / No Action
2072-ZVJJX,Voice Only,25.25,Low Value,0.00012196892696384492,Nurture / No Action
3913-RDSJZ,Voice Only,25.55,Low Value,0.00012196892696384492,Nurture / No Action
8237-ULIXL,Voice Only,24.85,Low Value,0.00012196892696384492,Nurture / No Action
7115-IRDHS,Voice Only,24.65,Low Value,0.00012196892696384492,Nurture / No Action
3027-YNWZU,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
4565-NLZBV,Voice Only,24.65,Low Value,0.00012196892696384492,Nurture / No Action
1080-BWSYE,Voice Only,25.65,Low Value,0.00012196892696384492,Nurture / No Action
5666-MBJPT,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
2169-RRLFW,Voice Only,25.6,Low Value,0.00012196892696384492,Nurture / No Action
7225-IILWY,Voice Only,25.75,Low Value,0.00012196892696384492,Nurture / No Action
2509-TFPJU,Voice Only,25.75,Low Value,0.00012196892696384492,Nurture / No Action
1926-QUZNN,Voice Only,25.25,Low Value,0.00012196892696384492,Nurture / No Action
4443-EMBNA,Voice Only,24.75,Low Value,0.00012196892696384492,Nurture / No Action
3696-DFHHB,Voice Only,25.5,Low Value,0.00012196892696384492,Nurture / No Action
6485-QXWWE,Voice Only,26.0,Low Value,0.00012196892696384492,Nurture / No Action
2050-ONYDQ,Voice Only,26.0,Low Value,0.00012196892696384492,Nurture / No Action
6370-ZVHDV,Voice Only,25.3,Low Value,0.00012196892696384492,Nurture / No Action
9574-BOSMD,Voice Only,25.4,Low Value,0.00012196892696384492,Nurture / No Action
7480-SPLEF,Voice Only,26.0,Low Value,0.00012196892696384492,Nurture / No Action
6917-FIJHC,Voice Only,26.0,Low Value,0.00012196892696384492,Nurture / No Action
4335-BSMJS,Voice Only,25.8,Low Value,0.00012196892696384492,Nurture / No Action
6976-BWGLQ,Voice Only,25.2,Low Value,0.00012196892696384492,Nurture / No Action
9953-ZMKSM,Voice Only,25.25,Low Value,0.00012196892696384492,Nurture / No Action
4312-KFRXN,Voice Only,25.4,Low Value,0.00012196892696384492,Nurture / No Action
7008-LZVOZ,Voice Only,25.3,Low Value,0.00012196892696384492,Nurture / No Action
3261-CQXOL,Voice Only,25.45,Low Value,0.00012196892696384492,Nurture / No Action
6614-YWYSC,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
6285-FTQBF,Voice Only,25.55,Low Value,0.00012196892696384492,Nurture / No Action
4231-LZUYM,Voice Only,25.65,Low Value,0.00012196892696384492,Nurture / No Action
8774-GSBUN,Voice Only,25.4,Low Value,0.00012196892696384492,Nurture / No Action
8224-KDLKN,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
5296-PSYVW,Voice Only,24.55,Low Value,0.00012196892696384492,Nurture / No Action
4836-WNFNO,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
8441-SHIPE,Voice Only,25.6,Low Value,0.00012196892696384492,Nurture / No Action
5406-KGRMX,Voice Only,24.55,Low Value,0.00012196892696384492,Nurture / No Action
6857-TKDJV,Voice Only,24.65,Low Value,0.00012196892696384492,Nurture / No Action
1987-AUELQ,Voice Only,25.05,Low Value,0.00012196892696384492,Nurture / No Action
5982-XMDEX,Voice Only,26.5,Low Value,0.00012196892696384492,Nurture / No Action
4193-IBKSW,Voice Only,24.75,Low Value,0.00012196892696384492,Nurture / No Action
4707-MAXGU,Voice Only,25.85,Low Value,0.00012196892696384492,Nurture / No Action
5743-KHMNA,Voice Only,25.55,Low Value,0.00012196892696384492,Nurture / No Action
2696-RZVZW,Voice Only,25.05,Low Value,0.00012196892696384492,Nurture / No Action
8780-IHCRN,Voice Only,24.65,Low Value,0.00012196892696384492,Nurture / No Action
2143-LJULT,Voice Only,25.25,Low Value,0.00012196892696384492,Nurture / No Action
9430-NKQLY,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
5115-SQAAU,Voice Only,25.6,Low Value,0.00012196892696384492,Nurture / No Action
1619-YWUBB,Voice Only,24.95,Low Value,0.00012196892696384492,Nurture / No Action
5699-BNCAS,Voice Only,24.65,Low Value,0.00012196892696384492,Nurture / No Action
6181-AXXYF,Voice Only,24.75,Low Value,0.00012196892696384492,Nurture / No Action
7980-MHFLQ,Voice Only,24.9,Low Value,0.00012196892696384492,Nurture / No Action
9838-BFCQT,Voice Only,26.1,Low Value,0.00012196892696384492,Nurture / No Action
3148-AOIQT,Voice Only,24.95,Low Value,0.00012196892696384492,Nurture / No Action
0174-QRVVY,Voice Only,25.35,Low Value,0.00012196892696384492,Nurture / No Action
2097-YVPKN,Voice Only,25.75,Low Value,0.00012196892696384492,Nurture / No Action
2799-TSLAG,Voice Only,25.3,Low Value,0.00012196892696384492,Nurture / No Action
0485-ZBSLN,Voice Only,24.75,Low Value,0.00012196892696384492,Nurture / No Action
5605-XNWEN,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
3967-VQOGC,Voice Only,24.9,Low Value,0.00012196892696384492,Nurture / No Action
3768-VHXQO,Voice Only,24.85,Low Value,0.00012196892696384492,Nurture / No Action
9661-JALZV,Voice Only,24.7,Low Value,0.00012196892696384492,Nurture / No Action
3810-PJUHR,Voice Only,25.35,Low Value,0.00012196892696384492,Nurture / No Action
5854-KSRBJ,Voice Only,25.4,Low Value,0.00012196892696384492,Nurture / No Action
6651-RLGGM,Voice Only,26.3,Low Value,0.00012196892696384492,Nurture / No Action
8946-BFWSG,Voice Only,25.25,Low Value,0.00012196892696384492,Nurture / No Action
8092-NLTGF,Voice Only,24.75,Low Value,0.00012196892696384492,Nurture / No Action
2961-VNFKL,Voice Only,25.95,Low Value,0.00012196892696384492,Nurture / No Action
2452-MRMZF,Voice Only,25.7,Low Value,0.00012196892696384492,Nurture / No Action
1241-EZFMJ,Voice Only,25.45,Low Value,0.00012196892696384492,Nurture / No Action
9397-TZSHA,Voice Only,24.6,Low Value,0.00012196892696384492,Nurture / No Action
1240-HCBOH,Voice Only,26.1,Low Value,0.00012196892696384492,Nurture / No Action
6024-RUGGH,Voice Only,25.2,Low Value,0.00012196892696384492,Nurture / No Action
3118-UHVVQ,Voice Only,25.8,Low Value,0.00012196892696384492,Nurture / No Action
1635-NZATJ,Voice Only,25.45,Low Value,0.00012196892696384492,Nurture / No Action
9153-BTBVV,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
0795-XCCTE,Voice Only,25.4,Low Value,0.00012196892696384492,Nurture / No Action
5884-FBCTL,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
8207-VVMYB,Voice Only,26.0,Low Value,0.00012196892696384492,Nurture / No Action
5598-IKHQQ,Voice Only,25.45,Low Value,0.00012196892696384492,Nurture / No Action
4176-RELJR,Voice Only,25.1,Low Value,0.00012196892696384492,Nurture / No Action
4625-XMOYM,Voice Only,26.25,Low Value,0.00012196892696384492,Nurture / No Action
9337-SRRNI,Voice Only,25.3,Low Value,0.00012196892696384492,Nurture / No Action
6484-LATFU,Voice Only,24.55,Low Value,0.00012196892696384492,Nurture / No Action
3836-FZSDJ,Voice Only,24.85,Low Value,0.00012196892696384492,Nurture / No Action
2481-SBOYW,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
1852-QSWCD,Voice Only,24.8,Low Value,0.00012196892696384492,Nurture / No Action
4458-KVRBJ,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
9087-EYCPR,Voice Only,25.0,Low Value,0.00012196892696384492,Nurture / No Action
8749-TZYEC,Voice Only,24.8,Low Value,0.00012196892696384492,Nurture / No Action
9068-FHQHD,Voice Only,20.15,Low Value,0.00011235955056179774,Nurture / No Action
2642-MAWLJ,Voice Only,20.25,Low Value,0.00011235955056179774,Nurture / No Action
7815-PDTHL,Voice Only,20.2,Low Value,0.00011235955056179774,Nurture / No Action
5845-BZZIB,Voice Only,20.1,Low Value,0.00011235955056179774,Nurture / No Action
9710-NJERN,Voice Only,20.15,Low Value,0.00011235955056179774,Nurture / No Action
6725-TPKJO,Voice Only,20.05,Low Value,0.00011235955056179774,Nurture / No Action
0582-AVCLN,Voice Only,20.3,Low Value,0.00011235955056179774,Nurture / No Action
6000-UKLWI,Voice Only,20.15,Low Value,0.00011235955056179774,Nurture / No Action
8577-QSOCG,Voice Only,20.2,Low Value,0.00011235955056179774,Nurture / No Action
6551-VLJMV,Voice Only,20.05,Low Value,0.00011235955056179774,Nurture / No Action
2384-OVPSA,Voice Only,20.2,Low Value,0.00011235955056179774,Nurture / No Action
4735-BJKOU,Voice Only,20.15,Low Value,0.00011235955056179774,Nurture / No Action
4825-FUREZ,Voice Only,20.25,Low Value,0.00011235955056179774,Nurture / No Action
2300-RQGOI,Voice Only,20.05,Low Value,0.00011235955056179774,Nurture / No Action
4641-FROLU,Voice Only,19.3,Low Value,9.80392156862745e-05,Nurture / No Action
5171-EPLKN,Voice Only,19.85,Low Value,9.80392156862745e-05,Nurture / No Action
4635-EJYPD,Voice Only,18.95,Low Value,9.80392156862745e-05,Nurture / No Action
5495-GPSRW,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
4609-KNNWG,Voice Only,19.9,Low Value,9.80392156862745e-05,Nurture / No Action
4335-UPJSI,Voice Only,19.75,Low Value,9.80392156862745e-05,Nurture / No Action
3721-WKIIL,Voice Only,19.6,Low Value,9.80392156862745e-05,Nurture / No Action
0559-CKHUS,Voice Only,19.55,Low Value,9.80392156862745e-05,Nurture / No Action
4774-HHGGS,Voice Only,19.05,Low Value,9.80392156862745e-05,Nurture / No Action
1270-XKUCC,Voice Only,19.7,Low Value,9.80392156862745e-05,Nurture / No Action
7850-THJMU,Voice Only,19.65,Low Value,9.80392156862745e-05,Nurture / No Action
5469-NUJUR,Voice Only,19.95,Low Value,9.80392156862745e-05,Nurture / No Action
3865-ZFZIB,Voice Only,19.65,Low Value,9.80392156862745e-05,Nurture / No Action
8143-ETQTI,Voice Only,19.65,Low Value,9.80392156862745e-05,Nurture / No Action
4452-ROHMO,Voice Only,19.6,Low Value,9.80392156862745e-05,Nurture / No Action
7469-LKBCI,Voice Only,18.95,Low Value,9.80392156862745e-05,Nurture / No Action
0839-QNXME,Voice Only,19.4,Low Value,9.80392156862745e-05,Nurture / No Action
1627-AFWVJ,Voice Only,19.4,Low Value,9.80392156862745e-05,Nurture / No Action
3525-DVKFN,Voice Only,19.4,Low Value,9.80392156862745e-05,Nurture / No Action
